CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
15749851,702,Spain,Female,26,4,135219.57,1,0,1,59747.63,0
15663478,729,France,Male,32,6,93694.42,1,1,1,79919.13,0
15592300,543,Spain,Male,35,10,59408.63,1,1,0,76773.53,0
15567832,550,France,Female,40,7,114354.95,1,1,0,54018.93,0
15592846,639,Germany,Male,35,10,128173.9,2,1,0,59093.39,0
15739803,686,Spain,Male,34,9,0,2,1,0,127569.8,0
15667896,833,France,Male,37,8,151226.18,2,1,1,136129.49,0
15626578,622,France,Male,26,9,0,2,1,1,153237.59,0
15776223,597,France,Female,42,4,64740.12,1,1,1,106841.12,0
15615457,842,Spain,Female,44,2,112652.08,2,1,0,126644.98,0
15708916,587,France,Male,38,0,0,2,1,0,47414.15,0
15720187,479,Germany,Female,30,7,143964.36,2,1,0,41879.99,0
15595440,508,France,Male,49,7,122451.46,2,1,1,75808.1,0
15600651,749,France,Male,24,1,0,3,1,1,47911.03,0
15750141,721,Germany,Female,36,3,65253.07,2,1,0,28737.78,0
15763063,685,Spain,Female,25,10,128509.63,1,1,0,121562.33,0
15709324,417,France,Male,34,7,0,2,1,0,55003.79,0
15711309,574,Germany,Male,33,3,129834.67,1,1,0,193131.42,0
15705515,587,Germany,Male,40,5,138241.9,2,1,0,159418.1,0
15717046,741,Spain,Male,53,3,0,2,1,1,38913.68,0
15571816,850,Spain,Female,70,5,0,1,1,1,705.18,0
15670080,584,Germany,Female,29,7,105204.01,1,0,1,138490.03,0
15800440,650,Spain,Male,61,1,152968.73,1,0,1,82970.69,0
15665678,607,Spain,Male,36,8,158261.68,1,1,1,76744.72,0
15788126,689,Spain,Female,38,6,121021.05,1,1,1,12182.15,0
15811773,543,France,Male,36,4,0,2,1,1,141210.5,0
15689614,687,Spain,Female,63,1,137715.66,1,1,1,37938.74,0
15795564,737,Germany,Male,31,5,121192.22,2,1,1,74890.58,0
15706647,761,France,Male,31,7,0,3,1,1,166698.18,0
15728505,601,France,Male,44,1,100486.18,2,1,1,62678.53,0
15622003,745,France,Male,35,9,92566.53,2,1,0,161519.77,0
15644753,848,Spain,Male,40,3,110929.96,1,1,1,30876.84,0
15653620,546,France,Female,27,8,0,2,1,1,14858.1,0
15761986,439,Spain,Female,32,3,138901.61,1,1,0,75685.97,0
15633922,755,France,Male,30,4,123217.66,2,0,1,144183.1,0
15734674,593,France,Female,41,6,0,1,1,0,65170.66,0
15658032,701,France,Male,39,2,0,2,1,1,82526.92,0
15692671,701,Spain,Male,36,8,0,2,1,0,169161.46,0
15576352,586,Spain,Female,57,3,0,2,0,1,6057.81,0
15753719,547,Germany,Female,30,9,72392.41,1,1,0,77077.14,0
15680998,725,France,Male,44,5,0,1,1,1,117356.14,0
15614782,526,France,Male,36,1,0,1,1,0,160696.72,0
15604044,700,France,Male,38,8,134811.3,1,1,0,1299.75,0
15679587,666,France,Female,34,9,115897.12,1,1,1,25095.03,0
15775153,630,Spain,Male,32,4,82034,1,0,0,146326.45,0
15603925,779,Spain,Female,26,4,174318.13,2,0,1,38296.21,0
15680970,611,Germany,Female,41,2,114206.84,1,1,0,164061.6,0
15697183,685,Spain,Male,43,9,0,2,1,0,107811.28,0
15567446,646,Germany,Male,39,9,111574.41,1,1,1,30838.51,0
15714939,484,Germany,Female,34,4,148249.54,1,0,1,33738.27,0
15645569,762,Spain,Female,26,7,123709.46,2,1,1,169654.57,0
15782569,687,France,Female,72,9,0,1,0,1,69829.4,0
15609286,702,France,Male,37,10,150525.8,1,1,1,94728.49,0
15814035,601,France,Male,29,9,0,1,1,1,80393.27,0
15661249,699,France,Male,53,4,0,2,0,1,111307.98,0
15629117,584,France,Male,28,10,0,2,1,0,19834.32,0
15607170,699,France,Male,35,5,0,2,1,1,78397.24,0
15586585,698,Germany,Female,51,2,111018.98,1,1,0,86410.28,0
15686611,495,France,Male,30,10,129755.99,1,0,0,172749.65,0
15603203,650,France,Female,27,6,0,2,1,0,1002.39,0
15619857,605,France,Female,64,2,129555.7,1,1,1,13601.79,0
15805062,667,Spain,Male,38,1,87202.38,1,1,1,77866.91,0
15660271,688,Germany,Male,26,8,146133.39,1,1,1,175296.76,0
15719352,754,Spain,Male,39,6,170184.99,2,1,0,89593.26,0
15594594,546,Spain,Male,42,7,139070.51,1,1,1,86945,0
15646161,673,Spain,Female,37,8,0,2,1,1,183318.79,0
15682585,593,France,Male,35,9,114193.24,1,1,0,71154.1,0
15603134,656,Spain,Female,40,10,167878.5,1,0,1,151887.16,0
15636444,535,Germany,Female,53,5,141616.55,2,1,1,75888.65,0
15773456,678,Germany,Male,36,3,145747.67,2,0,1,89566.74,0
15745307,477,Spain,Female,48,2,129120.64,1,0,1,26475.79,0
15604119,850,Spain,Male,35,7,110349.82,1,0,0,126355.8,0
15626900,427,France,Male,29,1,141325.56,1,1,1,93839.3,0
15605447,752,France,Male,49,2,78653.84,1,1,0,7698.6,0
15589030,649,France,Male,47,1,0,2,1,1,145593.85,0
15692463,799,Spain,Female,28,3,142253.65,1,1,0,45042.56,0
15718673,839,Spain,Female,33,10,75592.43,1,1,0,62674.42,0
15724282,540,Germany,Male,44,3,164113.04,2,1,1,12120.79,0
15633648,696,Spain,Female,51,5,0,2,1,0,55022.43,0
15603323,660,Spain,Female,33,1,0,2,0,0,117834.91,0
15583725,682,France,Male,48,1,138778.15,1,0,1,168840.23,0
15588350,744,France,Female,43,10,147832.15,1,0,1,24234.11,0
15798398,785,France,Female,36,4,135438.4,1,0,0,190627.01,0
15580684,706,France,Female,29,5,112564.62,1,1,0,42334.38,0
15809663,583,France,Female,27,1,125406.58,1,1,1,110784.42,0
15730830,752,France,Female,30,3,0,2,1,1,104991.28,0
15805112,578,France,Male,38,7,82259.29,1,1,0,8996.97,0
15633064,438,France,Female,36,4,0,2,1,0,64420.5,0
15703119,652,France,Male,38,6,0,2,1,1,145700.22,0
15730447,629,France,Female,49,4,0,2,1,1,196335.48,0
15813850,720,France,Male,52,7,0,1,1,1,14781.12,0
15711889,668,France,Male,42,3,150461.07,1,1,0,108139.23,0
15751710,729,Spain,Male,31,8,164870.81,2,1,1,9567.39,0
15692926,498,Germany,Male,25,8,121702.73,1,1,1,132210.49,0
15813741,549,Spain,Male,25,6,193858.2,1,0,1,21600.11,0
15698474,601,Germany,Female,54,1,131039.97,2,1,1,199661.5,0
15568595,544,France,Male,64,9,113829.45,1,1,1,124341.49,0
15603065,751,France,Female,30,6,0,2,1,0,15766.1,0
15592937,632,Germany,Female,41,3,81877.38,1,1,1,33642.21,0
15699637,694,Spain,Male,57,8,116326.07,1,1,1,117704.65,0
15667215,678,France,Male,31,2,0,2,1,1,58803.28,0
15788659,695,France,Male,46,4,0,2,1,1,137537.22,0
15763218,661,France,Female,41,1,0,2,0,1,131300.68,0
15645772,661,France,Male,33,9,0,2,1,1,84174.81,0
15725511,559,France,Female,31,3,127070.73,1,0,1,160941.78,0
15575024,503,France,Male,29,3,0,2,1,1,143954.99,0
15640825,695,Spain,Male,46,3,122549.64,1,1,1,56297.85,0
15662397,640,France,Female,42,5,176099.13,1,1,1,8404.73,0
15576368,624,Germany,Female,48,3,122388.38,2,0,0,30020.09,0
15674991,667,France,Male,42,9,0,2,0,1,58137.42,0
15721024,642,France,Male,26,0,0,1,0,0,47472.68,0
15745621,640,Spain,Female,32,6,118879.35,2,1,1,19131.71,0
15642394,529,Spain,Male,35,5,0,2,1,1,187288.5,0
15754605,563,France,Female,39,5,0,2,1,1,17603.81,0
15607040,593,Spain,Female,38,4,88736.44,2,1,0,67020.03,0
15810978,788,Spain,Female,70,1,0,2,1,1,41610.62,0
15668886,684,Spain,Female,38,3,0,2,1,0,44255.65,0
15780804,482,France,Male,55,5,97318.25,1,0,1,78416.14,0
15613880,591,Spain,Male,58,5,128468.69,1,0,1,137254.55,0
15775238,651,Germany,Female,41,4,133432.59,1,0,1,151303.48,0
15786905,749,Germany,Female,40,8,141782.57,2,0,0,86333.63,0
15747867,583,France,Male,24,9,135125.28,1,0,0,89801.9,0
15801277,715,France,Female,31,2,112212.14,2,1,1,181600.72,0
15720649,641,France,Female,36,5,66392.64,1,1,0,31106.67,0
15589493,716,Germany,Male,27,1,122552.34,2,1,0,67611.36,0
15688251,767,France,Male,43,1,76408.85,2,1,0,77837.63,0
15665238,745,Germany,Male,36,8,145071.24,1,0,0,6078.46,0
15740900,589,France,Male,34,6,0,2,1,1,177896.92,0
15681068,796,France,Female,45,2,109730.22,1,1,1,123882.73,0
15748625,664,France,Male,57,6,0,2,1,1,15304.08,0
15669516,746,Spain,Male,36,2,0,2,1,1,16436.56,0
15736534,742,Germany,Male,33,0,181656.51,1,1,1,107667.91,0
15803457,750,France,Female,32,5,0,2,1,0,95611.47,0
15659098,669,France,Male,30,7,95128.86,1,0,0,19799.26,0
15603436,594,Spain,Female,49,2,126615.94,2,0,1,123214.74,0
15566292,574,Spain,Male,36,1,0,2,0,1,71709.12,0
15808621,659,Germany,Male,36,2,76190.48,2,1,1,149066.14,0
15776231,626,Germany,Male,35,4,88109.81,1,1,1,32825.5,0
15773809,620,France,Male,42,4,0,2,1,0,6232.31,0
15649423,580,France,Female,35,8,0,2,0,1,10357.03,0
15734886,686,France,Female,34,3,123971.51,2,1,0,147794.63,0
15722548,540,France,Male,48,0,148116.48,1,0,0,116973.48,0
15650288,634,Germany,Male,35,6,116269.01,1,1,0,129964.94,0
15629448,632,Spain,Male,38,1,120599.21,1,1,0,92816.86,0
15716164,501,France,Female,41,3,144260.5,1,1,0,172114.67,0
15578977,786,France,Male,34,9,0,2,1,0,144517.19,0
15677369,554,Germany,Female,37,4,58629.97,1,0,0,182038.6,0
15804072,701,Spain,Female,42,5,0,2,0,0,24210.56,0
15696859,474,France,Male,45,10,0,2,0,0,172175.9,0
15653780,621,France,Female,43,5,0,1,1,1,47578.45,0
15736879,669,France,Male,23,1,0,2,0,0,66088.83,0
15571973,776,France,Female,38,2,169824.46,1,1,0,169291.7,0
15626742,694,France,Male,36,3,97530.25,1,1,1,117140.41,0
15672692,787,France,Female,42,10,145988.65,2,1,1,79510.37,0
15673570,580,France,Male,37,9,0,2,0,1,77108.66,0
15767432,711,France,Female,25,7,0,3,1,1,9679.28,0
15654238,673,France,Female,40,5,137494.28,1,1,0,81753.92,0
15812750,591,France,Male,24,6,147360,1,1,1,25310.82,0
15790757,769,France,Female,25,10,0,2,0,0,187925.75,0
15723873,657,Spain,Male,31,3,125167.02,1,0,0,98820.39,0
15784209,497,France,Male,47,6,0,1,1,1,90055.08,0
15794278,816,Spain,Male,67,6,151858.98,1,1,1,72814.31,0
15766741,525,France,Male,36,2,114628.4,1,0,1,168290.06,0
15661036,725,France,Male,46,6,0,2,1,0,161767.38,0
15705639,692,France,Female,28,8,95059.02,2,1,0,44420.18,0
15637414,618,France,Female,24,7,128736.39,1,0,1,37147.61,0
15716835,546,France,Male,24,8,156325.38,1,1,1,125381.02,0
15696231,635,France,Male,29,7,105405.97,1,1,1,149853.89,0
15670755,650,France,Male,60,8,0,2,1,1,102925.76,0
15640059,606,France,Male,40,5,0,2,1,1,70899.27,0
15787619,844,France,Male,18,2,160980.03,1,0,0,145936.28,0
15587535,450,Spain,Female,46,5,177619.71,1,1,0,54227.06,0
15813034,727,Spain,Male,38,2,62276.99,1,1,1,59280.79,0
15698839,460,Germany,Male,46,4,127559.97,2,1,1,126952.5,0
15790314,649,France,Male,41,0,0,2,0,1,130567.02,0
15634245,758,Germany,Female,47,9,95523.16,1,1,0,73294.48,0
15677305,490,France,Female,35,7,107749.03,1,1,1,3937.37,0
15661526,815,Germany,Male,37,2,110777.26,2,1,0,2383.59,0
15685997,838,Spain,Female,39,5,166733.92,2,1,0,14279.44,0
15660101,803,France,Male,31,9,157120.86,2,1,0,141300.53,0
15637979,664,Germany,Female,36,2,127160.78,2,1,0,78140.75,0
15815364,736,Spain,Female,28,2,0,2,1,1,117431.1,0
15647099,633,France,Female,37,9,156091.97,1,1,0,72008.61,0
15625944,664,France,Male,58,5,98668.18,1,1,1,60887.58,0
15583212,600,France,Female,43,5,134022.06,1,1,0,194764.83,0
15622750,742,Germany,Female,21,1,114292.48,1,1,0,31520.4,0
15812351,710,Spain,Female,27,2,135277.96,1,1,0,142200.15,0
15810864,700,France,Female,82,2,0,2,0,1,182055.36,0
15724296,684,Spain,Male,41,2,119782.72,2,0,0,120284.67,0
15640442,717,France,Male,31,4,129722.57,1,0,0,41176.6,0
15639314,589,France,Male,32,2,0,2,0,1,9468.64,0
15685320,767,France,Male,36,3,139180.2,1,0,0,123880.19,0
15752137,648,France,Male,33,7,134944,1,1,1,117036.38,0
15797227,754,France,Male,28,8,0,2,1,1,52615.62,0
15769974,679,Spain,Female,35,8,119182.73,1,0,0,121210.09,0
15737051,639,France,Male,27,8,0,2,1,0,192247.35,0
15585595,774,France,Female,28,1,71264.02,2,0,1,68759.57,0
15654060,517,France,Male,41,2,0,2,0,1,75937.47,0
15745196,571,France,Female,35,8,0,2,0,0,84569.13,0
15660155,792,Spain,Male,36,5,92140.15,1,0,1,67468.67,0
15605284,688,France,Male,26,1,0,2,1,1,104435.94,0
15694366,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0
15600739,562,Spain,Female,35,0,0,2,1,0,119899.52,0
15653253,704,Spain,Male,48,8,167997.6,1,1,1,173498.45,0
15763431,698,France,Male,36,2,82275.35,2,1,1,93249.26,0
15643696,611,France,Male,49,3,0,2,1,1,142917.54,0
15707473,850,Germany,Female,48,6,111962.99,1,1,0,111755.8,0
15769504,743,Germany,Female,34,1,131736.88,1,1,1,108543.21,0
15776807,654,France,Male,29,1,0,1,1,0,180345.44,0
15686870,761,Germany,Male,36,8,108239.11,2,0,0,99444.02,0
15668747,702,France,Female,46,9,98444.19,1,0,1,109563.28,0
15766908,488,Germany,Male,32,3,114540.38,1,1,0,92568.07,0
15570134,683,France,Female,35,6,187530.66,2,1,1,37976.36,0
15567367,601,Germany,Female,42,9,133636.16,1,0,1,103315.74,0
15747542,605,France,Male,52,7,0,2,1,1,173952.5,0
15762238,671,Germany,Female,44,0,84745.03,2,0,1,34673.98,0
15681554,614,Germany,Female,31,7,120599.38,2,1,1,46163.44,0
15712825,511,Spain,Female,29,9,0,2,0,1,140676.98,0
15640280,850,France,Male,39,4,127771.35,2,0,1,151738.54,0
15613319,793,France,Female,33,0,0,1,0,0,175544.02,0
15798906,628,France,Male,69,5,0,2,1,1,181964.6,0
15708917,598,Germany,Male,53,10,167772.96,1,1,1,136886.86,0
15778463,657,France,Female,37,6,95845.6,1,1,0,122218.23,0
15699430,618,France,Female,35,10,0,2,1,0,180439.75,0
15649992,681,Spain,Male,65,7,134714.7,2,0,1,190419.81,0
15578980,516,Spain,Female,33,3,0,2,1,1,58685.59,0
15641655,700,France,Female,26,2,0,2,0,0,50051.42,0
15619708,745,France,Male,25,5,157993.15,2,1,0,146041.45,0
15734565,696,France,Male,29,8,0,2,1,0,191166.09,0
15591969,497,Spain,Male,27,9,75263.16,1,1,1,164825.04,0
15747807,720,France,Female,43,6,137824.03,2,1,0,172557.77,0
15596939,659,Germany,Male,36,4,132578.92,2,1,0,84320.94,0
15716155,841,France,Female,36,5,156021.31,1,0,0,122662.98,0
15765311,642,Spain,Male,34,8,0,1,1,0,72085.1,0
15603830,600,Spain,Male,36,4,0,2,1,0,143635.36,0
15660602,464,Germany,Male,33,8,164284.72,2,1,1,3710.34,0
15660535,680,France,Female,47,5,0,2,1,1,179843.33,0
15666633,758,Spain,Male,56,1,0,2,1,1,10643.38,0
15596914,630,Germany,Female,31,2,112373.49,2,1,1,131167.98,0
15639788,577,France,Female,39,10,0,2,1,0,10553.31,0
15695846,684,France,Female,34,6,0,2,1,1,130928.22,0
15726234,708,Spain,Female,41,5,0,1,0,1,157003.99,0
15797964,732,Germany,Female,29,1,154333.82,1,1,1,138527.56,0
15625881,634,Germany,Male,37,3,111432.77,2,1,1,167032.49,0
15780628,633,France,Female,30,6,0,2,0,0,41642.29,0
15575883,559,France,Male,34,2,137390.11,2,1,0,9677,0
15585036,694,Spain,Female,37,3,0,2,1,1,147012.22,0
15589488,686,Germany,Female,56,5,111642.08,1,1,1,80553.87,0
15727915,507,France,Male,36,4,83543.37,1,0,0,140134.43,0
15737792,818,France,Female,31,1,186796.37,1,0,0,178252.63,0
15599433,660,Germany,Male,35,8,58641.43,1,0,1,198674.08,0
15806983,640,France,Male,44,3,137148.68,1,1,0,92381.01,0
15592222,505,France,Male,49,7,80001.23,1,0,0,135180.11,0
15608968,714,Germany,Male,21,6,86402.52,2,0,0,27330.59,0
15586959,468,France,Female,42,5,0,2,1,0,125305.34,0
15646558,611,Spain,Male,51,1,122874.74,1,1,1,149648.45,0
15725811,705,France,Male,25,0,97544.29,1,0,1,59887.15,0
15572265,646,Germany,Male,46,1,170826.55,2,1,0,45041.32,0
15677610,511,Germany,Female,41,8,153895.65,1,1,1,39087.42,0
15745012,653,France,Female,43,6,0,2,1,1,7330.59,0
15601589,675,France,Female,57,8,0,2,0,1,95463.29,0
15686436,523,Spain,Male,32,4,0,2,1,0,167848.02,0
15760550,741,Spain,Male,39,7,143637.58,2,0,1,174227.66,0
15686137,456,Spain,Male,32,9,147506.25,1,1,1,135399.21,0
15794916,725,France,Male,41,7,113980.21,1,1,1,116704.25,0
15614215,717,France,Male,53,6,0,2,0,1,97614.87,0
15805449,594,France,Male,38,4,0,2,0,0,186884.04,0
15686983,678,Germany,Female,25,10,76968.12,2,0,1,131501.72,0
15808017,545,France,Male,38,1,88293.13,2,1,1,24302.95,0
15710424,435,France,Male,36,4,0,1,1,1,197015.2,0
15799422,535,France,Female,40,8,0,1,1,1,27689.77,0
15794549,722,France,Female,35,2,163943.89,2,1,1,15068.18,0
15803764,561,France,Male,28,7,0,2,1,0,7797.01,0
15674840,645,France,Female,38,5,101430.3,2,0,1,4400.32,0
15653762,501,France,Female,39,9,117301.66,1,0,0,182025.95,0
15581229,502,Germany,Female,32,1,173340.83,1,0,1,122763.95,0
15800228,652,Spain,Female,42,4,0,2,1,1,38152.01,0
15656333,574,France,Female,33,3,134348.57,1,1,0,63163.99,0
15697497,518,France,Female,45,9,105525.65,2,1,1,73418.29,0
15785519,565,France,Male,36,6,106192.1,1,1,0,149575.59,0
15777211,515,France,Male,65,7,92113.61,1,1,1,142548.33,0
15721935,521,France,Male,25,7,0,2,1,1,157878.67,0
15591711,739,Spain,Male,38,0,128366.44,1,1,0,12796.43,0
15625021,585,France,Male,42,2,0,2,1,1,18657.77,0
15702968,733,Germany,Male,74,3,106545.53,1,1,1,134589.58,0
15600462,542,France,Female,43,8,145618.37,1,0,1,10350.74,0
15768104,788,Spain,Male,37,8,141541.25,1,0,0,66013.27,0
15780140,435,Germany,Male,32,2,57017.06,2,1,1,5907.11,0
15585255,577,France,Male,42,9,0,1,1,0,74077.91,0
15697000,728,Germany,Male,32,5,61825.5,1,1,1,156124.93,0
15733119,718,France,Male,35,8,0,2,1,0,94820.85,0
15782390,621,France,Female,40,6,0,1,1,0,155155.25,0
15632210,657,Germany,Male,25,2,171770.55,1,1,0,22745.5,0
15709737,643,France,Male,36,7,161064.64,2,0,1,84294.82,0
15792388,645,France,Female,48,7,90612.34,1,1,1,149139.13,0
15786014,568,France,Male,28,5,145105.64,2,1,0,185489.11,0
15814275,685,France,Male,33,6,174912.72,1,1,1,43932.54,0
15754713,685,Spain,Male,31,10,135213.71,1,1,1,125777.28,0
15693814,806,Spain,Male,25,7,0,2,1,0,18461.9,0
15599660,604,France,Male,36,6,116229.85,2,1,1,79633.38,0
15746490,648,Spain,Female,53,6,111201.41,1,1,1,121542.29,0
15566091,545,Spain,Female,32,4,0,1,1,0,94739.2,0
15655961,756,Germany,Male,27,1,131899,1,1,0,93302.29,0
15710404,569,France,Male,35,10,124525.52,1,1,1,193793.78,0
15775625,596,France,Male,47,6,0,1,1,0,74835.65,0
15719856,646,France,Female,45,3,47134.75,1,1,1,57236.44,0
15593773,784,Spain,Male,35,3,0,2,0,0,81483.64,0
15733114,552,Spain,Male,45,9,0,2,1,0,26752.56,0
15797748,729,France,Male,44,5,0,2,0,1,9200.54,0
15601026,572,Germany,Female,19,1,138657.08,1,1,1,16161.82,0
15658485,785,France,Female,34,9,70302.48,1,1,1,68600.36,0
15636731,714,Germany,Female,36,1,101609.01,2,1,1,447.73,0
15628303,738,Spain,Male,35,3,0,1,1,1,15650.73,0
15633461,639,Germany,Male,38,5,130170.82,1,1,1,149599.62,0
15677135,520,Germany,Male,61,8,133802.29,2,1,1,90304.01,0
15590876,764,France,Female,24,7,106234.02,1,0,0,115676.38,0
15790782,661,Spain,Male,39,6,132628.98,1,0,0,38812.67,0
15700476,564,Germany,Male,41,9,103522.75,2,1,1,34338.21,0
15634141,708,Germany,Female,42,8,192390.52,2,1,0,823.36,0
15790299,592,Spain,Male,37,9,0,3,1,1,10656.89,0
15675316,619,France,Female,38,3,0,2,0,1,116467.35,0
15662100,850,Germany,Female,44,5,128605.32,1,0,1,171096.2,0
15668032,577,France,Female,37,4,0,1,1,1,79881.39,0
15599289,724,France,Female,37,10,68598.56,1,1,0,157862.82,0
15754084,710,Spain,Male,35,1,106518.52,1,1,1,127951.81,0
15676521,696,France,Female,31,8,0,2,0,0,191074.11,0
15781465,675,Germany,Female,29,8,121326.42,1,1,0,133457.52,0
15729362,745,France,Male,36,8,67226.37,1,1,0,130789.6,0
15709295,697,Spain,Female,25,5,82931.85,2,1,1,128373.88,0
15783659,659,France,Male,67,4,145981.87,1,1,1,131043.2,0
15630328,635,France,Female,48,8,130796.33,2,1,1,43250.3,0
15785899,789,Germany,Male,33,8,151607.56,1,1,0,4389.4,0
15606149,571,Germany,Female,66,9,111577.01,1,0,1,189271.9,0
15671139,694,Spain,Male,39,0,107042.74,1,1,1,102284.2,0
15571002,706,France,Female,44,4,129605.99,1,0,0,69865.49,0
15631681,807,Spain,Female,43,0,0,2,0,1,85523.24,0
15731522,771,Spain,Female,67,8,0,2,1,1,51219.8,0
15619529,531,Spain,Male,27,8,132576.25,1,0,0,7222.92,0
15628034,629,France,Female,37,6,129101.3,1,1,1,23971.33,0
15686164,850,Germany,Female,31,1,108822.4,1,1,1,132173.31,0
15582797,685,Spain,Male,35,4,137948.51,1,1,0,113639.64,0
15753831,642,Spain,Male,32,7,100433.8,1,1,1,39768.59,0
15602084,663,France,Female,42,5,124626.07,1,1,1,78004.5,0
15589805,563,France,Female,34,6,139810.34,1,1,1,152417.79,0
15720893,637,Spain,Female,34,9,0,2,0,0,26057.08,0
15641009,544,France,Male,37,3,84496.71,1,0,0,79972.09,0
15605926,649,Germany,Male,70,9,116854.71,2,0,1,107125.79,0
15805955,638,France,Female,48,10,138333.03,1,1,1,47679.14,0
15801488,723,France,Male,25,3,0,2,1,1,134509.47,0
15605918,635,Germany,Male,43,5,78992.75,2,0,0,153265.31,0
15779711,750,Spain,Female,38,7,97257.41,2,0,1,179883.04,0
15705620,730,France,Male,34,5,122453.37,2,1,0,138882.98,0
15685357,750,Spain,Female,36,8,112940.07,1,0,1,9855.81,0
15582616,520,France,Female,38,4,0,2,1,0,56388.63,0
15799515,652,France,Female,48,8,133297.24,1,1,0,77764.37,0
15642937,550,France,Female,46,7,0,2,1,0,130590.35,0
15624729,594,France,Male,27,0,197041.8,1,0,0,151912.49,0
15566156,749,Germany,Female,44,0,71497.79,2,0,0,151083.8,0
15792360,668,France,Male,32,7,0,2,1,1,777.37,0
15704770,773,France,Male,25,1,124532.78,2,0,1,11723.57,0
15756475,551,Germany,Male,31,9,82293.82,2,1,1,91565.25,0
15655339,566,France,Male,36,1,142120.91,1,1,0,79616.37,0
15664521,659,Spain,Male,31,7,149620.88,2,1,1,104533.51,0
15745527,655,France,Male,37,5,93147,2,1,0,66214.13,0
15806926,615,France,Female,35,2,97440.02,2,1,1,139816.1,0
15724563,752,Germany,Female,42,3,65046.08,2,0,1,140139.28,0
15782899,661,Spain,Female,28,7,95357.49,1,0,0,102297.15,0
15623521,838,Spain,Male,43,9,123105.88,2,1,0,145765.83,0
15810218,610,Spain,Male,29,9,0,3,0,1,83912.24,0
15645621,811,Spain,Male,44,3,0,2,0,1,78439.73,0
15608114,587,Spain,Male,62,7,121286.27,1,0,1,6776.92,0
15659557,811,Germany,Female,28,4,167738.82,2,1,1,9903.42,0
15787772,759,France,Female,38,1,104091.29,1,0,0,91561.91,0
15691111,648,Germany,Female,42,8,121980.56,2,1,0,4027.02,0
15592089,788,France,Female,43,10,0,2,1,1,116111.51,0
15633897,725,Germany,Male,39,1,50880.98,2,1,1,184023.54,0
15723685,601,Germany,Female,26,7,105514.69,2,1,0,50070.59,0
15739189,561,Spain,Female,33,6,0,2,1,0,45261.47,0
15573086,564,France,Male,42,7,99824.45,1,1,1,36721.4,0
